"Sample Date","Facility","Species","Salvage","Acrefeet"
2009-08-17,CVP,26,0,8198
2008-11-16,SWP,26,0,5755
2018-11-28,SWP,26,NS,0
2019-08-27,SWP,26,0,14068
1998-04-07,CVP,26,0,2716
2011-03-07,CVP,26,0,8319
2013-03-23,CVP,26,0,3094
2022-04-11,SWP,26,0,1034
2003-07-17,SWP,26,0,12942
2002-12-04,SWP,26,0,3677
2008-02-14,CVP,26,8,7286
2012-11-20,CVP,26,0,6980
1995-06-02,CVP,26,0,8125
1998-03-03,SWP,26,8,9310
2019-11-03,SWP,26,0,232
2010-10-17,CVP,26,0,8125
2017-02-24,SWP,26,3.5,8063
2008-06-15,SWP,26,26,708
2006-11-15,CVP,26,0,8453
1994-10-01,CVP,26,0,7487
2021-12-17,CVP,26,0,8190
2002-01-05,CVP,26,72,8135
2001-12-27,CVP,26,48,8090
2018-12-30,SWP,26,0,10383
2006-07-28,SWP,26,0,14160
2007-11-10,SWP,26,0,2845
2014-01-11,CVP,26,0,1580
2003-09-13,SWP,26,0,14266
1996-10-08,CVP,26,0,6796
2004-12-03,SWP,26,0,8092
1996-02-21,CVP,26,36,8460
2021-12-05,SWP,26,0,578
2007-07-08,CVP,26,0,8617
2018-07-31,CVP,26,0,8073
2003-04-13,SWP,26,0,8643
1996-06-23,SWP,26,33,10043
2000-01-22,CVP,26,0,1447
2000-02-19,SWP,26,254,16719
2018-10-17,CVP,26,0,8439
2017-06-26,CVP,26,0,8743
1996-03-28,CVP,26,0,2020
2006-03-18,SWP,26,0,4953
1997-08-01,SWP,26,0,12372
1999-04-15,CVP,26,12,3889
1999-09-20,SWP,26,0,13974
2009-06-20,SWP,26,28,1055
2012-05-22,CVP,26,0,1620
2017-08-15,SWP,26,0,13158
2020-05-02,CVP,26,0,1951
2012-10-27,CVP,26,0,6454
2010-06-22,CVP,26,0,6999
2015-04-26,CVP,26,0,1594
2016-11-29,SWP,26,0,13865
2016-07-07,SWP,26,0,14728
2022-07-05,CVP,26,0,3601
2002-09-07,SWP,26,0,7171
1996-09-06,SWP,26,0,12649
2019-07-30,CVP,26,0,8313
1999-07-24,CVP,26,0,1136
2011-03-22,CVP,26,12,6952
2022-02-07,SWP,26,0,1673
2005-12-14,SWP,26,0,12001
2008-09-18,CVP,26,0,7368
2018-12-18,SWP,26,0,4319
2007-09-11,SWP,26,0,11814
2007-02-16,SWP,26,0,5119
1996-05-16,SWP,26,406,4601
2007-01-03,SWP,26,0,9979
2022-09-07,CVP,26,0,3600
1994-03-21,SWP,26,0,3764
2020-02-16,CVP,26,0,1738
2015-09-30,SWP,26,0,540
2000-10-28,CVP,26,0,8264
2010-10-16,CVP,26,0,8178
2014-01-30,CVP,26,0,523
2001-11-24,CVP,26,0,7942
2014-07-05,SWP,26,0,1847
2001-12-04,SWP,26,0,3828
2018-10-15,SWP,26,0,5717
1995-10-10,SWP,26,0,4337
2011-09-20,SWP,26,0,14072
2015-12-25,CVP,26,0,5138
1994-05-08,CVP,26,456,1657
1995-01-27,SWP,26,104,15381
2021-04-17,CVP,26,0,1605
2011-10-20,SWP,26,0,12080
2007-04-29,CVP,26,0,1687
2017-08-29,SWP,26,0,14608
2016-04-28,SWP,26,4,2894
2021-10-18,CVP,26,0,1584
1997-07-13,SWP,26,0,10712
2006-01-07,SWP,26,0,7782
2019-10-30,SWP,26,0,533
1996-08-31,CVP,26,0,8643
2000-04-20,CVP,26,36,1731
2007-02-12,CVP,26,0,7708
1997-01-30,SWP,26,0,4491
2006-03-30,CVP,26,0,1952
2015-12-08,SWP,26,0,364
2002-04-18,SWP,26,NS,0
2016-06-17,CVP,26,0,1593
2000-06-18,SWP,26,894,5469
2022-05-08,SWP,26,0,603
2003-03-29,SWP,26,0,11986
2008-07-07,CVP,26,0,5753
2012-11-26,CVP,26,0,8713
2014-01-28,CVP,26,0,487
2001-10-15,SWP,26,0,682
2009-07-22,SWP,26,0,14226
2001-05-11,CVP,26,300,1467
1994-09-30,SWP,26,0,7934
1999-10-16,SWP,26,0,11719
2021-05-19,CVP,26,0,1586
2018-07-27,CVP,26,0,8506
1996-08-26,SWP,26,0,12680
2009-02-19,SWP,26,0,4910
2007-07-18,SWP,26,3,13993
2013-01-02,CVP,26,4,4917
1997-06-17,CVP,26,24,8570
2017-03-02,SWP,26,0,7352
1995-05-15,SWP,26,0,2214
2011-06-03,CVP,26,0,8304
2014-01-10,CVP,26,0,1574
2008-03-06,SWP,26,0,3805
2007-06-30,SWP,26,390,2698
2006-11-02,CVP,26,0,8519
2019-03-11,CVP,26,0,1975
2020-05-13,SWP,26,0,1408
2017-08-12,CVP,26,0,8641
2006-03-18,CVP,26,0,8476
1993-10-16,CVP,26,0,8652
2007-09-01,CVP,26,0,8674
2014-09-12,SWP,26,0,4669
2022-06-14,SWP,26,0,373
2009-03-09,CVP,26,0,3768
2022-03-15,CVP,26,0,5261
1994-07-22,SWP,26,0,1787
2003-09-15,SWP,26,0,13774
2001-05-19,CVP,26,240,1714
2018-03-20,SWP,26,0,7233
2003-11-10,SWP,26,0,11569
2008-10-12,SWP,26,0,1626
2020-04-23,SWP,26,0,1597
2014-04-29,SWP,26,0,747
2022-05-16,CVP,26,0,1815
2001-08-14,CVP,26,0,8288
2004-09-21,CVP,26,0,8472
1999-04-02,SWP,26,0,7090
2002-11-21,CVP,26,0,8825
2021-01-30,CVP,26,0,3302
2008-11-12,CVP,26,0,8215
1994-01-06,SWP,26,0,4045
2009-11-12,SWP,26,0,1750
2012-03-06,CVP,26,4,1990
2010-01-16,SWP,26,0,9641
2016-01-09,SWP,26,0,5881
2001-01-19,SWP,26,0,4305
1993-10-23,SWP,26,0,13098
2007-08-22,CVP,26,0,8818
1998-12-26,SWP,26,0,1696
2021-02-22,SWP,26,0,4618
2003-03-05,CVP,26,36,8544
2002-08-07,CVP,26,0,8636
2006-08-13,SWP,26,0,14060
2019-07-06,SWP,26,0,12766
1996-08-05,CVP,26,0,8901
1994-09-03,CVP,26,0,7869
2000-02-21,CVP,26,60,8194
1996-05-27,CVP,26,24,8588
2012-08-03,SWP,26,0,14077
1994-10-19,SWP,26,0,4480
2014-10-15,SWP,26,0,285
2017-05-10,SWP,26,0,15299
2012-03-29,CVP,26,0,1968
1999-12-23,SWP,26,0,8128
2001-06-02,CVP,26,204,4331
2021-04-03,SWP,26,0,809
2022-01-29,SWP,26,0,5112
1995-09-25,SWP,26,0,4308
2015-09-26,CVP,26,0,1597
2022-05-26,SWP,26,0,913
2008-12-21,CVP,26,0,2003
2018-11-05,CVP,26,0,6863
2005-10-01,CVP,26,0,8592
2008-07-03,SWP,26,2,5971
2005-10-02,SWP,26,0,13360
1998-09-17,CVP,26,0,8383
2015-10-07,SWP,26,0,364
1995-09-16,CVP,26,0,8657
1996-06-16,SWP,26,138,11825
2014-01-19,CVP,26,NS,0
1993-10-03,SWP,26,0,13144
2019-01-02,CVP,26,0,7201
2003-05-07,CVP,26,240,1700
1999-07-26,CVP,26,0,8779
2006-09-06,CVP,26,0,8766
2012-09-09,CVP,26,0,8631
2018-05-20,SWP,26,0,2551
1994-02-04,CVP,26,0,6565
2004-08-30,SWP,26,0,13534
2008-05-26,CVP,26,12,2079
2008-04-12,CVP,26,0,1665
2015-12-02,CVP,26,0,795
2014-05-12,CVP,26,0,1981
1994-04-05,CVP,26,0,4798
2001-03-03,CVP,26,72,8258
1994-03-15,SWP,26,0,3767
2006-12-28,CVP,26,0,8320
2003-02-27,SWP,26,9,5962
2009-10-06,SWP,26,0,980
2014-10-03,CVP,26,0,3278
2004-05-25,SWP,26,42,935
2019-02-06,CVP,26,0,6803
2018-03-08,CVP,26,0,5389
2022-05-01,CVP,26,0,1793
1999-10-21,SWP,26,0,6807
2001-05-15,SWP,26,12,1182
1999-02-21,CVP,26,96,8541
2013-05-26,CVP,26,0,1613
2017-05-21,CVP,26,0,4984
2016-07-19,SWP,26,0,1304
2000-09-10,CVP,26,0,8420
2020-12-24,CVP,26,0,1639
2009-12-30,CVP,26,0,2558
2022-04-05,CVP,26,0,1795
2009-09-18,SWP,26,0,3163
2008-04-23,CVP,26,0,1663
2004-05-07,SWP,26,0,1551
2003-08-09,CVP,26,0,8428
2001-12-22,CVP,26,0,8072
2002-03-11,SWP,26,9,8039
2016-02-22,SWP,26,0,4859
1999-06-13,CVP,26,816,5498
1993-10-31,SWP,26,0,8594
2002-10-19,CVP,26,0,8486
2021-03-21,CVP,26,0,1595
2001-09-27,CVP,26,0,7139
1994-10-12,CVP,26,0,5624
2017-07-14,CVP,26,0,8655
2015-01-04,CVP,26,24,5539
2014-03-18,SWP,26,0,4448
1996-11-12,CVP,26,0,8290
2016-05-30,SWP,26,0,1268
1997-05-07,SWP,26,38,2661
2007-07-21,SWP,26,0,13871
1999-07-02,CVP,26,36,8801
2004-05-09,CVP,26,0,1126
2004-02-12,SWP,26,0,12633
1998-01-30,SWP,26,0,4031
2011-05-27,CVP,26,0,1915
2007-07-04,CVP,26,0,8698
2017-10-20,CVP,26,0,8685
1995-03-01,CVP,26,0,8375
1999-06-03,SWP,26,936,1448
2020-01-02,SWP,26,0,4399
2014-08-05,CVP,26,0,1610
2006-09-01,SWP,26,0,14174
2009-12-18,SWP,26,0,8905
2003-12-31,CVP,26,0,8575
2011-03-26,CVP,26,NS,0
2005-08-24,CVP,26,0,8883
2008-11-11,CVP,26,0,8274
2012-10-18,SWP,26,0,2931
1997-07-23,CVP,26,0,8716
2003-08-23,SWP,26,0,13960
2013-09-18,CVP,26,0,5170
2008-06-04,SWP,26,18,1456
2001-06-07,CVP,26,48,6421
2010-02-04,SWP,26,0,8245
2013-03-27,CVP,26,0,4988
2002-08-16,CVP,26,0,8616
1993-11-30,SWP,26,0,6000
2004-04-20,CVP,26,NS,0
2007-11-20,CVP,26,0,5433
2006-04-30,SWP,26,0,8727
2003-06-05,SWP,26,900,12975
2009-06-04,CVP,26,8,2004
2013-11-06,CVP,26,0,3882
2021-07-07,CVP,26,0,1600
1996-12-17,SWP,26,0,4446
2010-07-18,CVP,26,0,8446
1998-09-08,CVP,26,0,8772
2008-08-06,SWP,26,0,3095
2005-03-07,CVP,26,0,8741
2006-08-18,SWP,26,0,14466
2021-12-01,SWP,26,NS,0
1999-05-09,CVP,26,156,3926
2009-10-28,CVP,26,0,8018
2013-01-08,CVP,26,0,1384
2022-02-15,CVP,26,0,3366
1999-08-10,CVP,26,0,8742
1998-01-11,CVP,26,0,8007
2014-03-15,CVP,26,0,5735
2011-01-01,CVP,26,0,8045
1996-05-09,SWP,26,0,1245
1994-08-21,CVP,26,0,4012
1997-04-29,SWP,26,0,2497
2006-06-20,SWP,26,0,4733
2013-04-25,SWP,26,8,1607
2016-08-06,SWP,26,0,11866
1995-08-23,CVP,26,0,8785
2019-12-20,SWP,26,0,14016
2006-09-11,SWP,26,0,14212
1995-03-18,CVP,26,0,4892
2018-08-25,SWP,26,0,11127
2016-06-02,SWP,26,0,3713
1999-01-17,SWP,26,0,6611
2002-02-27,CVP,26,0,7661
2013-11-10,SWP,26,0,4917
2022-09-16,CVP,26,0,5382
2003-05-19,CVP,26,336,2870
2004-04-30,CVP,26,204,2617
2000-12-03,CVP,26,12,6073
1996-10-19,SWP,26,0,10109
2004-07-07,CVP,26,0,8236
2019-07-16,CVP,26,0,8522
2002-04-17,SWP,26,NS,0
2016-09-19,SWP,26,0,11842
2011-01-24,CVP,26,0,8047
2000-03-17,CVP,26,60,7127
2005-06-22,SWP,26,NS,0
2016-04-16,SWP,26,0,924
2009-07-11,CVP,26,0,6799
2018-08-03,SWP,26,0,8413
2002-09-14,SWP,26,0,10533
2018-05-15,SWP,26,0,2680
2014-05-18,SWP,26,0,523
2010-02-05,CVP,26,0,6842
2021-08-15,CVP,26,0,1585
2003-04-29,SWP,26,0,1264
2015-12-20,CVP,26,0,1580
2005-03-14,CVP,26,0,8668
2001-10-11,SWP,26,0,793
2021-04-23,CVP,26,0,1596
2006-04-20,SWP,26,0,5369
2008-09-24,SWP,26,0,1120
2016-03-17,CVP,26,0,6782
2016-07-14,SWP,26,0,13599
1998-11-17,CVP,26,0,2078
2019-11-26,SWP,26,0,9637
2002-09-12,CVP,26,0,8941
2000-08-15,SWP,26,0,13562
2008-04-26,CVP,26,0,1665
2010-02-11,CVP,26,0,7320
2004-06-25,CVP,26,0,8534
2009-08-12,SWP,26,0,5819
2000-05-29,SWP,26,2727,5360
2011-06-22,CVP,26,0,5886
2009-02-14,SWP,26,0,3887
2007-05-16,CVP,26,0,1689
1998-06-14,SWP,26,0,2426
2016-12-12,SWP,26,0,13215
2006-07-28,CVP,26,0,8662
2004-12-21,SWP,26,0,11767
2011-02-09,SWP,26,0,12283
2018-04-29,SWP,26,0,527
2009-07-02,SWP,26,0,9954
2006-03-02,SWP,26,0,5107
2004-07-25,CVP,26,0,9045
2011-06-28,CVP,26,0,8219
2014-09-06,CVP,26,0,1216
2021-01-08,CVP,26,0,1639
2013-02-04,SWP,26,0,2983
2009-01-20,SWP,26,0,4904
2014-09-05,CVP,26,0,480
2000-09-28,CVP,26,0,8242
1996-04-23,CVP,26,0,1632
2006-03-23,SWP,26,0,6342
2017-05-31,SWP,26,0,3931
2010-06-17,CVP,26,0,5600
2011-05-14,CVP,26,0,3717
2003-09-10,SWP,26,0,13879
2012-05-06,CVP,26,16,1949
2010-05-04,SWP,26,0,1315
2009-09-29,SWP,26,0,2036
1998-05-14,CVP,26,0,3717
2017-08-17,CVP,26,0,8699
1998-09-02,CVP,26,0,8918
2010-04-18,SWP,26,0,1309
2012-05-26,CVP,26,0,1615
2011-05-03,CVP,26,0,5850
2002-12-24,CVP,26,36,7542
2002-02-11,SWP,26,0,10340
2012-07-16,CVP,26,0,8139
2011-10-04,CVP,26,0,8249
1996-05-21,CVP,26,120,6582
2006-03-17,CVP,26,12,8627
1995-03-10,CVP,26,0,3461
2015-02-02,SWP,26,0,5208
1998-06-07,SWP,26,0,3502
2017-09-21,CVP,26,0,6973
2000-10-22,SWP,26,0,10453
2015-08-05,SWP,26,0,560
2021-07-15,CVP,26,0,1573
2011-05-14,SWP,26,0,2959
2012-08-25,CVP,26,0,8714
2009-04-16,CVP,26,0,1688
2000-11-01,SWP,26,0,12899
2019-01-08,CVP,26,0,7085
2014-10-12,SWP,26,0,373
2018-04-25,SWP,26,0,1381
2002-04-08,CVP,26,0,6029
2012-08-29,SWP,26,0,8704
2001-11-12,CVP,26,0,6581
2013-01-15,CVP,26,10.5,5440
2006-10-31,SWP,26,0,8695
1993-11-27,CVP,26,0,8466
2020-03-27,SWP,26,0,6880
2010-10-11,SWP,26,0,11853
2011-01-15,CVP,26,4,8099
2003-01-27,SWP,26,132,9093
2012-02-16,SWP,26,0,4641
2003-06-22,CVP,26,12,8741
2012-09-14,CVP,26,0,8668
2008-03-11,SWP,26,0,3908
2009-02-19,CVP,26,0,5081
2001-09-15,SWP,26,0,7859
2015-06-25,SWP,26,0,248
2017-08-01,CVP,26,0,8674
2016-01-31,SWP,26,0,4065
1997-12-03,SWP,26,0,13053
1997-08-18,CVP,26,0,8837
2012-12-28,SWP,26,0,4368
2015-10-09,SWP,26,0,639
2018-01-30,SWP,26,0,5726
2001-07-27,SWP,26,0,8798
2019-06-08,CVP,26,0,8656
1998-09-01,SWP,26,0,7051
2014-08-28,SWP,26,0,4002
2019-10-07,SWP,26,0,1974
2013-11-25,SWP,26,0,2136
2008-04-19,CVP,26,0,1669
1997-04-24,CVP,26,72,3377
1998-05-05,CVP,26,0,3814
2016-11-03,CVP,26,0,8063
2007-07-28,SWP,26,0,14422
2007-07-30,SWP,26,0,13850
2000-09-27,SWP,26,0,12127
2020-01-20,SWP,26,0,4536
2001-03-14,CVP,26,0,1594
2022-05-05,SWP,26,0,893
2000-04-27,SWP,26,12,3747
2014-10-21,SWP,26,0,425
2013-04-11,SWP,26,0,2984
2019-04-01,CVP,26,0,1656
2012-04-05,CVP,26,0,1616
2019-06-08,SWP,26,0,13171
2022-04-10,SWP,26,0,1034
2018-05-19,SWP,26,0,2740
2019-12-09,CVP,26,0,6922
2004-02-24,CVP,26,12,8700
2004-07-30,CVP,26,0,8571
2007-12-24,SWP,26,0,4390
2003-09-21,SWP,26,0,14341
2020-09-03,SWP,26,0,2854
2009-08-04,SWP,26,0,9540
2002-09-05,SWP,26,0,7556
2007-03-24,CVP,26,0,7091
2019-07-23,SWP,26,0,12783
2020-11-19,SWP,26,0,4132
2008-06-14,CVP,26,24,1703
1994-12-07,CVP,26,0,6310
2018-11-13,CVP,26,0,5124
2011-05-09,SWP,26,0,3727
1996-08-01,CVP,26,0,8930
2000-12-06,CVP,26,0,8076
2018-06-24,SWP,26,0,3609
2012-10-01,CVP,26,0,8640
2011-11-04,SWP,26,0,10337
1999-03-13,SWP,26,0,9621
1998-09-24,SWP,26,0,8465
2014-03-26,SWP,26,0,2008
2017-12-01,SWP,26,0,13674
2002-11-08,CVP,26,0,5698
2022-03-01,SWP,26,NS,0
1999-03-24,SWP,26,0,4197
2000-03-10,SWP,26,61,8716
2002-06-12,CVP,26,12,3571
1997-12-13,SWP,26,0,13200
2006-03-25,CVP,26,0,1801
2006-05-06,CVP,26,0,1679
1999-11-06,SWP,26,0,7457
2013-06-23,CVP,26,0,923
2014-09-23,SWP,26,0,3173
1996-05-25,SWP,26,1396,8268
2014-11-14,CVP,26,0,1592
2009-04-14,CVP,26,0,4298
2002-11-09,SWP,26,0,3002
2015-05-26,CVP,26,NS,0
2008-01-26,CVP,26,8,7278
2009-03-15,CVP,26,0,8325
2000-08-14,CVP,26,0,8731
2017-04-01,CVP,26,0,7427
2019-09-03,CVP,26,0,8485
2020-05-16,CVP,26,0,1765
2018-11-11,CVP,26,0,5142
2006-08-19,CVP,26,0,8771
2014-09-10,CVP,26,0,1862
2007-05-03,CVP,26,0,1682
2018-03-06,CVP,26,0,3651
2013-03-22,CVP,26,0,6543
2002-07-21,CVP,26,0,8721
2009-01-02,SWP,26,0,5696
1994-08-18,CVP,26,0,4027
2002-12-08,SWP,26,0,4226
1993-12-16,SWP,26,6,13658
2021-05-03,SWP,26,0,731
2000-06-24,SWP,26,417,5956
2014-06-22,CVP,26,NS,0
1999-06-06,SWP,26,696,1452
1997-12-02,CVP,26,0,7897
1995-02-23,CVP,26,0,8344
2011-11-27,SWP,26,0,2984
2007-04-25,SWP,26,0,2057
2010-06-26,CVP,26,0,5181
2009-02-25,CVP,26,0,5559
2010-03-24,CVP,26,0,5389
2016-02-16,SWP,26,0,4838
2017-01-07,SWP,26,0,8593
2018-01-30,CVP,26,0,7034
2008-09-20,SWP,26,NS,0
2014-02-18,SWP,26,0,5703
1994-03-07,CVP,26,0,5369
2018-07-29,CVP,26,0,8475
2005-10-06,SWP,26,0,13070
1994-01-03,SWP,26,4,6010
2021-03-24,SWP,26,0,1235
2002-07-27,CVP,26,0,8668
1993-11-19,CVP,26,0,8331
2001-12-06,SWP,26,0,12552
2006-04-25,CVP,26,0,2918
2015-01-10,SWP,26,0,9742
2017-03-13,SWP,26,0,1344
2004-12-03,CVP,26,0,8637
2005-06-11,CVP,26,0,8652
2019-09-21,SWP,26,0,13535
1998-10-16,CVP,26,0,8240
2013-08-08,SWP,26,0,10259
2006-12-22,SWP,26,0,14257
2015-02-22,SWP,26,0,6519
2000-12-18,CVP,26,12,8223
2015-08-18,CVP,26,0,477
2017-11-01,CVP,26,0,5360
2007-11-06,CVP,26,0,8466
2013-08-11,SWP,26,0,11051
2003-10-02,SWP,26,0,7529
2016-02-15,SWP,26,0,4778
2017-07-06,CVP,26,0,4401
2004-06-16,CVP,26,12,7278
1997-05-05,SWP,26,2,2603
1997-03-11,SWP,26,6,5322
1996-06-13,CVP,26,24,8540
2003-12-18,CVP,26,0,8685
1997-05-01,CVP,26,84,1949
1998-08-23,CVP,26,0,7160
2011-07-21,CVP,26,0,8245
2009-08-02,CVP,26,0,8062
2000-05-25,CVP,26,1056,8996
2010-12-08,CVP,26,0,8172
1995-04-25,CVP,26,0,7326
2017-06-24,CVP,26,0,8754
2002-06-14,CVP,26,24,3590
2021-01-27,CVP,26,0,3306
1996-06-15,SWP,26,138,12174
2022-05-19,SWP,26,NS,0
1995-02-23,SWP,26,0,2302
2016-01-28,CVP,26,0,4867
2022-05-02,SWP,26,0,1031
2013-07-02,SWP,26,0,13616
2020-08-04,CVP,26,0,6513
2007-06-03,CVP,26,0,1694
1995-08-24,SWP,26,0,11844
2005-03-20,SWP,26,0,10629
1997-09-30,CVP,26,0,8528
2013-02-25,CVP,26,0,6850
2016-05-02,CVP,26,0,3195
2015-01-20,SWP,26,0,6525
2012-04-27,CVP,26,6,1625
2007-09-28,CVP,26,0,8564
2014-07-28,SWP,26,0,2238
2014-09-16,CVP,26,0,5407
2003-10-28,CVP,26,0,9011
2015-10-04,SWP,26,0,637
2021-06-04,SWP,26,0,374
2012-04-01,SWP,26,0,2184
1996-12-13,CVP,26,0,8205
2001-10-22,SWP,26,0,1057
2001-11-06,SWP,26,0,6974
2012-07-30,CVP,26,0,7342
2020-03-28,CVP,26,0,3650
1994-10-26,CVP,26,0,2072
1996-03-21,SWP,26,4,3610
1999-01-09,CVP,26,0,3918
1999-03-26,CVP,26,12,7573
2022-03-17,SWP,26,0,1034
2020-01-05,SWP,26,0,4095
2001-12-07,SWP,26,0,13059
2005-10-06,CVP,26,0,8653
2005-07-21,SWP,26,0,13807
2020-11-24,CVP,26,0,1942
1996-07-22,CVP,26,0,8865
2013-01-04,SWP,26,0,3677
2009-06-17,SWP,26,2,830
2003-10-08,CVP,26,0,8672
2008-12-16,CVP,26,0,2015
2012-09-28,SWP,26,0,6983
2015-10-11,CVP,26,0,3180
2009-02-20,SWP,26,0,5766
2003-04-14,CVP,26,12,6763
2003-02-11,SWP,26,9,14254
2015-04-11,SWP,26,0,1073
2005-10-27,CVP,26,0,8464
2007-09-12,CVP,26,0,8632
1999-04-15,SWP,26,6,8604
1994-08-05,CVP,26,0,4066
2013-10-16,SWP,26,0,2002
1998-04-10,CVP,26,0,1463
2014-07-29,CVP,26,0,1132
2015-05-25,CVP,26,NS,0
2017-01-28,CVP,26,0,7955
2009-01-16,CVP,26,0,3736
2001-12-03,SWP,26,0,2491
2010-03-23,SWP,26,0,6964
2012-04-03,SWP,26,0,1456
1994-09-20,CVP,26,0,6069
2002-09-01,CVP,26,0,8442
2013-07-02,CVP,26,0,5771
2008-09-15,CVP,26,0,5587
1998-08-06,SWP,26,0,5706
2012-04-28,CVP,26,4,1619
2002-11-19,CVP,26,0,7963
2014-09-30,CVP,26,0,3303
2007-11-07,CVP,26,0,8429
2020-07-11,SWP,26,0,2675
2014-03-29,SWP,26,0,835
2019-12-01,CVP,26,0,3621
2016-08-06,CVP,26,0,3336
2004-10-19,SWP,26,0,3911
2009-10-18,SWP,26,0,7606
2015-06-11,SWP,26,0,792
2015-03-12,CVP,26,0,6321
2017-02-23,CVP,26,0,7156
2020-09-20,SWP,26,0,3304
1998-05-28,CVP,26,0,4089
2011-10-14,CVP,26,0,8081
2010-04-22,SWP,26,0,1311
2001-06-13,CVP,26,0,6117
2016-01-13,SWP,26,0,4817
2010-08-11,CVP,26,0,8282
2007-07-06,SWP,26,9,11415
2000-05-23,SWP,26,5538,6101
2006-08-08,CVP,26,0,8703
2002-09-13,CVP,26,0,8595
2019-04-02,SWP,26,0,5224
2019-05-12,CVP,26,0,1610
1997-05-28,CVP,26,228,8913
2000-05-07,CVP,26,132,1711
2001-01-27,CVP,26,12,6240
2012-02-05,SWP,26,0,6608
2001-06-21,SWP,26,NS,0
2016-10-14,SWP,26,0,3612
2006-08-09,CVP,26,0,8600
2012-12-12,CVP,26,0,8762
2017-10-03,SWP,26,0,241
2011-02-22,CVP,26,0,5601
2009-06-12,SWP,26,4,963
2005-07-25,SWP,26,0,14213
2022-06-19,SWP,26,0,467
2002-07-07,CVP,26,0,8585
2003-10-20,CVP,26,0,8587
2002-02-23,SWP,26,30,10760
1994-12-22,SWP,26,0,7722
2012-11-10,SWP,26,0,3259
2005-12-10,SWP,26,0,13069
2000-03-02,CVP,26,36,8157
2016-03-20,SWP,26,0,7362
1996-02-22,CVP,26,12,4850
1994-05-31,SWP,26,458,978
1999-09-30,CVP,26,0,8468
2008-11-20,SWP,26,0,3917
2013-05-03,SWP,26,12,2050
2007-08-03,SWP,26,0,13868
2004-02-27,SWP,26,138,14827
2012-11-09,SWP,26,0,4531
2014-11-07,CVP,26,0,1598
1997-09-04,SWP,26,0,8675
1998-11-10,CVP,26,0,8390
1999-09-16,SWP,26,0,13980
1994-08-07,SWP,26,0,5039
1999-08-25,CVP,26,0,8705
1996-12-18,CVP,26,0,7612
2004-09-26,SWP,26,0,8243
2004-02-28,CVP,26,60,8845
2003-05-19,SWP,26,NS,0
1995-03-27,CVP,26,0,4343
1999-07-18,SWP,26,0,12813
2017-07-24,CVP,26,0,6998
2013-09-02,SWP,26,0,9726
1996-06-01,CVP,26,72,8697
2005-07-19,SWP,26,0,14482
1999-12-29,SWP,26,3,10749
2011-02-25,CVP,26,0,6628
2019-02-22,SWP,26,0,15060
2021-07-28,SWP,26,0,455
2021-08-08,CVP,26,0,1595
2022-08-23,CVP,26,0,5337
2001-06-10,CVP,26,36,6250
2022-08-28,SWP,26,0,1333
1994-01-22,SWP,26,0,7960
1994-08-02,CVP,26,0,4015
1994-10-16,SWP,26,0,5610
2013-06-17,SWP,26,4,3207
1995-09-17,SWP,26,0,6980
2011-05-11,SWP,26,0,4424
1996-08-08,CVP,26,0,8906
1994-06-11,SWP,26,181,754
2005-06-01,CVP,26,0,6277
2007-09-05,CVP,26,0,8628
2015-06-25,CVP,26,0,530
2003-12-26,CVP,26,36,8502
2005-11-21,CVP,26,0,8512
2005-06-15,CVP,26,0,8697
2010-06-29,SWP,26,0,6751
2003-10-20,SWP,26,0,10285
2018-07-05,SWP,26,0,578
2009-07-18,SWP,26,0,13896
2005-08-25,CVP,26,0,8760
2012-05-21,CVP,26,0,1621
2009-01-14,SWP,26,0,4539
2006-05-01,SWP,26,0,8730
1999-02-11,CVP,26,24,8634
2011-04-25,SWP,26,0,1816
2009-09-14,SWP,26,0,4884
2017-10-26,CVP,26,0,8666
2010-08-02,CVP,26,0,8290
2001-01-31,CVP,26,0,5730
1994-01-04,SWP,26,0,4162
2019-06-05,SWP,26,0,13624
2010-01-29,SWP,26,0,10590
2015-12-21,CVP,26,0,1583
1995-09-04,CVP,26,0,8795
1997-12-26,SWP,26,30,14063
2021-11-10,SWP,26,0,10202
2003-01-19,CVP,26,84,8479
1998-01-13,CVP,26,0,8056
2006-12-28,SWP,26,0,14347
2015-09-15,CVP,26,0,3415
2006-10-25,CVP,26,0,8673
2022-06-26,CVP,26,0,1832
2022-09-20,SWP,26,0,1372
2004-10-31,CVP,26,0,8938
2013-03-28,CVP,26,0,5345
2014-02-05,SWP,26,0,607
2011-07-09,SWP,26,0,13904
1999-02-03,CVP,26,12,8672
2017-12-28,CVP,26,0,6973
2018-03-09,CVP,26,4,5411
2017-03-26,CVP,26,0,7457
2013-10-26,SWP,26,0,1310
2008-04-05,CVP,26,0,3663
1999-01-22,CVP,26,0,7971
2008-10-16,SWP,26,0,1246
2016-07-01,CVP,26,0,2898
2018-05-05,CVP,26,0,1964
2007-09-23,CVP,26,0,8504
2002-02-02,SWP,26,24,11268
1993-12-30,SWP,26,0,7921
2007-04-08,SWP,26,0,4806
2005-02-25,SWP,26,0,11775
2020-07-01,SWP,26,0,3565
2001-11-04,SWP,26,0,4874
2020-10-21,CVP,26,0,5404
2011-01-06,SWP,26,0,16783
2016-09-08,SWP,26,0,14017
1994-05-13,SWP,26,49,754
2005-06-25,CVP,26,0,8546
2006-06-25,CVP,26,0,8747
2004-12-31,CVP,26,0,8345
