"Sample Date","Facility","Salvage","Loss","Acrefeet"
2014-03-03,CVP,8,6.71,4136
2003-11-17,CVP,0,0.00,8721
2022-06-22,CVP,0,0.00,1823
2016-12-23,CVP,0,0.00,6942
2002-09-24,SWP,0,0.00,5604
1994-06-15,SWP,0,0.00,498
2012-07-07,SWP,0,0.00,8848
2006-04-20,SWP,0,0.00,5369
2016-11-22,CVP,0,0.00,3620
2018-05-29,CVP,0,0.00,3710
2009-12-04,CVP,0,0.00,3937
2022-06-17,SWP,0,0.00,364
2005-11-19,SWP,0,0.00,9357
2021-10-03,CVP,0,0.00,3411
2021-11-01,CVP,0,0.00,7633
1997-06-11,SWP,0,0.00,1352
1996-06-04,CVP,0,0.00,8760
2012-06-08,CVP,0,0.00,4900
2020-05-10,CVP,0,0.00,1962
2020-05-28,CVP,0,0.00,1791
1998-09-01,SWP,0,0.00,7051
1994-12-29,SWP,16,70.77,12527
2009-08-05,SWP,0,0.00,9928
2010-02-28,CVP,36,25.59,7321
2013-11-05,SWP,0,0.00,5793
2005-07-03,SWP,0,0.00,14237
2009-10-16,SWP,0,0.00,5824
2003-09-28,SWP,0,0.00,11367
1996-08-01,CVP,0,0.00,8930
2014-06-07,CVP,0,0.00,1175
2011-09-15,CVP,0,0.00,8207
2013-05-01,CVP,0,0.00,1614
2018-01-23,SWP,0,0.00,5478
2019-05-31,SWP,0,0.00,6632
2006-05-24,SWP,0,0.00,6162
2002-01-08,SWP,6,27.50,2990
2013-10-11,SWP,0,0.00,2151
1996-12-03,SWP,0,0.00,9702
2020-09-27,CVP,0,0.00,8550
2005-01-23,CVP,0,0.00,8685
2019-10-12,CVP,0,0.00,1949
2014-11-18,SWP,0,0.00,4181
2012-08-08,CVP,0,0.00,8641
2022-07-18,CVP,0,0.00,5362
2012-07-20,SWP,0,0.00,13328
2016-11-03,SWP,0,0.00,11398
2011-02-27,SWP,0,0.00,9779
1994-04-27,SWP,1,5.43,738
2013-08-11,CVP,0,0.00,6948
1995-04-26,CVP,36,25.94,7296
2020-10-19,SWP,0,0.00,560
2019-08-20,CVP,0,0.00,8494
2001-11-28,CVP,0,0.00,8003
2013-05-01,SWP,0,0.00,6503
2021-03-04,CVP,0,0.00,817
2005-12-23,SWP,12,52.24,15648
2010-05-19,SWP,NS,0.00,0
2000-11-08,SWP,0,0.00,11394
2012-12-28,CVP,0,0.00,3261
1996-10-03,SWP,0,0.00,12929
2011-05-07,SWP,0,0.00,4970
2005-10-12,SWP,0,0.00,13070
2022-01-27,CVP,0,0.00,6727
2021-10-21,SWP,0,0.00,546
2007-11-22,SWP,0,0.00,7673
2019-09-23,SWP,0,0.00,12417
1994-02-26,CVP,12,9.00,6547
2016-07-26,SWP,0,0.00,13981
2000-12-22,SWP,0,0.00,8125
2021-05-15,CVP,0,0.00,1598
2013-07-13,SWP,0,0.00,9353
2003-03-22,SWP,6,26.80,10037
1993-12-21,CVP,12,5.40,8096
2008-05-30,CVP,0,0.00,2076
2004-12-11,CVP,0,0.00,6888
1997-05-08,SWP,0,0.00,2538
2015-01-05,CVP,0,0.00,4907
2007-08-07,SWP,0,0.00,13815
2012-04-12,SWP,0,0.00,2557
2000-07-11,CVP,0,0.00,8578
2004-02-22,CVP,72,51.88,7388
1994-02-14,CVP,0,0.00,8102
1998-08-17,SWP,0,0.00,7636
1994-06-01,SWP,0,0.00,748
2003-01-28,CVP,24,14.78,8576
2008-09-09,SWP,0,0.00,3112
2018-05-19,CVP,0,0.00,5169
2005-11-14,CVP,0,0.00,8467
2015-09-30,SWP,0,0.00,540
2000-07-31,CVP,0,0.00,8563
2001-09-10,SWP,0,0.00,5994
2011-01-26,SWP,0,0.00,8792
1995-10-23,CVP,0,0.00,8515
2011-11-09,SWP,0,0.00,9369
2020-03-27,CVP,0,0.00,3663
2021-07-08,CVP,0,0.00,1600
1995-11-24,CVP,0,0.00,8552
2004-02-25,SWP,18,78.37,13502
2020-08-18,CVP,0,0.00,6255
2015-06-15,SWP,0,0.00,560
2022-01-09,SWP,0,0.00,3140
2009-07-17,SWP,0,0.00,11071
2004-06-09,CVP,0,0.00,6645
2022-09-10,CVP,0,0.00,3596
2000-12-29,SWP,0,0.00,10744
2017-05-06,CVP,0,0.00,4811
2022-09-25,SWP,0,0.00,2835
1995-06-20,CVP,0,0.00,8592
2000-12-29,CVP,0,0.00,8185
2006-12-05,SWP,0,0.00,8192
2011-11-14,CVP,0,0.00,8137
2022-05-02,CVP,0,0.00,1815
1995-07-01,CVP,0,0.00,8793
2015-01-21,CVP,12,11.65,1739
2010-03-07,CVP,36,23.42,8272
2010-09-21,SWP,0,0.00,9418
2017-12-28,SWP,0,0.00,4908
2021-01-05,CVP,0,0.00,1648
2007-07-25,SWP,0,0.00,9518
1995-07-03,SWP,0,0.00,7903
2006-05-25,CVP,0,0.00,5660
2020-12-06,CVP,0,0.00,1652
2002-03-04,CVP,36,23.42,8073
2021-07-14,CVP,0,0.00,1584
2016-12-05,CVP,0,0.00,8106
2007-11-29,CVP,0,0.00,7382
2009-09-07,SWP,0,0.00,7380
2018-02-03,SWP,0,0.00,6324
2016-11-09,CVP,0,0.00,7407
2017-11-14,SWP,0,0.00,6189
2012-07-13,SWP,0,0.00,11063
1997-11-21,SWP,0,0.00,12881
1997-11-26,SWP,0,0.00,13199
1997-05-30,CVP,0,0.00,8952
2022-03-30,CVP,0,0.00,5365
2000-01-17,SWP,0,0.00,11385
2001-04-25,CVP,0,0.00,1479
1997-06-05,CVP,0,0.00,8979
1996-07-08,SWP,0,0.00,11378
2013-07-07,SWP,0,0.00,9875
2015-08-09,SWP,0,0.00,546
2017-11-25,SWP,0,0.00,12848
2021-04-01,CVP,0,0.00,784
1998-09-30,CVP,0,0.00,8286
2021-06-03,CVP,0,0.00,1584
2010-01-10,CVP,0,0.00,1991
2014-07-21,CVP,0,0.00,1615
2019-02-24,CVP,0,0.00,8351
1997-07-24,SWP,0,0.00,13541
1995-07-29,SWP,0,0.00,12323
2019-12-23,SWP,0,0.00,13232
2018-06-11,CVP,0,0.00,6468
2004-12-04,CVP,0,0.00,8552
2006-07-03,CVP,0,0.00,8670
2022-07-20,SWP,0,0.00,1047
2004-03-08,CVP,24,15.62,8659
2000-02-03,CVP,0,0.00,8146
2005-09-06,CVP,0,0.00,8755
2002-10-13,CVP,0,0.00,8438
2005-10-28,SWP,0,0.00,11878
2007-03-15,SWP,0,0.00,4839
2012-05-24,SWP,0,0.00,2478
2010-02-19,CVP,8,5.21,8354
2010-11-12,SWP,0,0.00,10840
2021-05-01,CVP,0,0.00,1597
2003-06-06,CVP,0,0.00,8940
1995-06-11,CVP,0,0.00,4885
2000-05-07,CVP,0,0.00,1711
2008-05-10,SWP,0,0.00,1427
2010-05-23,SWP,0,0.00,1604
2016-02-15,CVP,0,0.00,6756
2016-07-19,SWP,0,0.00,1304
2007-08-11,SWP,0,0.00,11058
2001-12-27,SWP,12,49.37,14211
2003-07-21,CVP,0,0.00,8656
2003-11-13,CVP,0,0.00,8596
2021-07-30,CVP,0,0.00,1592
2003-05-03,CVP,0,0.00,1700
1998-11-13,CVP,0,0.00,8168
2016-04-28,SWP,0,0.00,2894
2011-04-27,CVP,0,0.00,2032
1998-08-14,CVP,0,0.00,8965
2015-02-17,SWP,0,0.00,8815
2003-12-17,SWP,0,0.00,11734
2011-08-22,CVP,0,0.00,8306
2015-02-12,SWP,0,0.00,12102
2004-08-05,SWP,0,0.00,13582
1994-01-14,SWP,0,0.00,8891
2008-05-18,CVP,0,0.00,1673
2019-05-15,CVP,0,0.00,5201
2006-09-19,SWP,0,0.00,13849
2014-09-16,CVP,0,0.00,5407
2014-12-23,SWP,0,0.00,6470
1997-06-17,CVP,0,0.00,8570
2020-10-17,SWP,0,0.00,560
2002-03-07,SWP,24,105.90,8574
2018-01-16,SWP,0,0.00,4479
2020-12-07,SWP,0,0.00,2098
1996-11-13,CVP,0,0.00,6480
2008-05-31,SWP,0,0.00,1162
2014-10-15,SWP,0,0.00,285
1995-11-20,SWP,0,0.00,731
2010-05-17,SWP,NS,0.00,0
2002-10-23,SWP,0,0.00,3872
1996-11-03,CVP,0,0.00,8342
2019-07-11,SWP,0,0.00,12872
1996-10-25,SWP,0,0.00,9046
1995-12-07,CVP,0,0.00,8642
2001-02-05,SWP,0,0.00,10118
2021-08-18,SWP,0,0.00,546
2007-03-06,SWP,22,90.93,5651
2014-10-27,SWP,0,0.00,527
2015-01-26,SWP,0,0.00,6824
2001-03-31,SWP,12,52.29,7164
2011-06-14,SWP,0,0.00,12663
2019-12-24,CVP,0,0.00,8244
1993-10-06,SWP,0,0.00,12572
1997-05-30,SWP,0,0.00,5604
1997-07-14,SWP,0,0.00,5746
2012-01-26,CVP,3,2.16,6258
2014-03-22,SWP,0,0.00,2191
2015-06-25,SWP,0,0.00,248
2017-06-11,CVP,0,0.00,8735
2016-11-30,SWP,0,0.00,13304
1998-11-05,SWP,0,0.00,5705
2011-10-29,CVP,0,0.00,8122
1999-03-14,SWP,50,219.28,11302
2015-08-21,SWP,0,0.00,1034
2005-03-25,CVP,0,0.00,4510
1997-01-31,SWP,0,0.00,2133
2010-07-09,CVP,0,0.00,8322
2015-06-10,SWP,0,0.00,532
2009-07-05,CVP,0,0.00,8076
2009-03-08,CVP,12,10.56,3620
2018-01-24,SWP,0,0.00,6081
2021-09-23,CVP,0,0.00,5360
2017-09-21,CVP,0,0.00,6973
2003-12-28,CVP,0,0.00,8538
2006-09-02,SWP,0,0.00,13898
2012-09-13,SWP,0,0.00,10768
2014-09-11,CVP,0,0.00,8
1994-10-29,CVP,0,0.00,2046
1994-09-05,CVP,0,0.00,9007
1998-08-12,SWP,0,0.00,8094
2006-06-29,CVP,0,0.00,8764
1995-08-08,CVP,0,0.00,8250
2001-04-22,CVP,0,0.00,1465
2004-08-28,SWP,0,0.00,13930
2013-04-17,CVP,0,0.00,1604
2004-10-28,SWP,0,0.00,10846
2005-09-07,SWP,0,0.00,14012
2004-03-27,SWP,6,25.84,12881
2014-08-29,SWP,0,0.00,4010
2022-02-09,CVP,0,0.00,3584
2011-11-30,CVP,NS,0.00,0
1995-01-12,CVP,0,0.00,8230
2006-06-14,SWP,0,0.00,6959
2015-12-12,CVP,0,0.00,809
2021-08-20,SWP,0,0.00,546
1997-10-05,SWP,0,0.00,12699
2000-02-25,CVP,0,0.00,8214
2022-06-20,CVP,0,0.00,1714
1994-06-17,SWP,0,0.00,654
2003-07-06,CVP,0,0.00,8749
2004-12-22,CVP,0,0.00,8624
1997-02-19,SWP,0,0.00,5828
2012-12-21,CVP,0,0.00,1954
2005-05-13,CVP,0,0.00,1801
1998-03-26,CVP,0,0.00,7033
2007-12-26,CVP,0,0.00,5203
1996-01-16,SWP,64,283.90,12697
2015-06-16,CVP,0,0.00,310
2018-11-12,CVP,0,0.00,5131
2013-07-25,CVP,0,0.00,8324
2003-12-08,SWP,0,0.00,2085
2000-02-28,SWP,2,8.67,12559
1999-06-19,CVP,0,0.00,5476
2014-05-01,CVP,0,0.00,4240
2009-01-11,SWP,0,0.00,3854
2007-05-14,CVP,0,0.00,1674
2020-10-20,SWP,0,0.00,560
1994-07-17,SWP,0,0.00,4346
2000-01-23,CVP,0,0.00,1443
2013-12-30,CVP,0,0.00,1956
2021-07-17,SWP,0,0.00,455
2012-06-04,SWP,0,0.00,3008
2009-12-23,CVP,0,0.00,5634
2020-05-06,CVP,0,0.00,1951
2013-04-07,SWP,0,0.00,2891
2019-07-20,SWP,0,0.00,13236
2014-03-23,CVP,0,0.00,1983
2014-06-14,SWP,0,0.00,1535
2020-12-22,CVP,0,0.00,1652
2011-06-23,SWP,0,0.00,13029
2019-03-12,SWP,0,0.00,11299
2018-08-12,CVP,0,0.00,8440
2001-03-06,CVP,25,18.10,4663
1999-09-06,CVP,0,0.00,8708
2011-10-17,SWP,0,0.00,13216
2002-07-23,SWP,0,0.00,14534
2005-05-16,CVP,0,0.00,1792
2005-11-16,SWP,0,0.00,11271
2006-05-26,SWP,0,0.00,6982
2012-04-19,CVP,0,0.00,1613
2018-11-20,CVP,0,0.00,3582
1994-08-16,CVP,0,0.00,4010
2016-08-27,CVP,0,0.00,6954
1995-05-26,SWP,0,0.00,2079
2002-11-20,SWP,0,0.00,8804
2004-06-11,CVP,0,0.00,7252
2000-08-27,CVP,0,0.00,8610
2008-05-24,CVP,0,0.00,2086
2006-02-22,CVP,12,7.81,8632
2008-01-14,SWP,0,0.00,5664
2016-03-07,CVP,0,0.00,6794
1999-09-14,CVP,0,0.00,8502
2012-11-19,CVP,0,0.00,6984
2010-03-14,SWP,0,0.00,4373
2017-06-19,SWP,0,0.00,12660
1994-11-03,CVP,0,0.00,2005
2013-08-07,CVP,0,0.00,6950
2009-08-06,CVP,0,0.00,8202
1998-08-13,CVP,0,0.00,9015
2001-07-21,SWP,0,0.00,8559
2001-01-03,SWP,0,0.00,10337
2003-02-13,CVP,0,0.00,8612
2016-04-02,CVP,0,0.00,1977
1995-02-26,SWP,2,9.36,5449
2008-11-07,SWP,0,0.00,5329
2013-12-14,CVP,0,0.00,1969
2017-01-19,SWP,0,0.00,19939
2008-12-27,SWP,0,0.00,2928
2005-07-11,SWP,0,0.00,14026
1998-08-09,SWP,0,0.00,13211
2012-03-13,SWP,3,13.00,744
2011-04-09,SWP,0,0.00,8792
2007-10-29,CVP,0,0.00,8436
2013-08-13,SWP,0,0.00,10950
1998-08-16,SWP,0,0.00,13339
1999-04-11,SWP,12,53.77,12459
2020-05-14,CVP,0,0.00,1770
2014-11-20,CVP,0,0.00,1597
1998-01-06,SWP,0,0.00,13532
1994-09-02,SWP,0,0.00,9151
2017-04-04,SWP,NS,0.00,0
2003-12-22,CVP,0,0.00,8608
2020-12-16,CVP,0,0.00,1662
2005-01-07,CVP,0,0.00,8380
2000-04-17,CVP,0,0.00,1938
2015-07-16,CVP,0,0.00,605
1998-08-08,CVP,0,0.00,8919
1995-04-25,CVP,12,8.65,7326
2018-05-04,SWP,0,0.00,1751
2006-11-25,CVP,0,0.00,7096
2008-05-26,CVP,0,0.00,2079
2013-12-18,SWP,0,0.00,522
2014-02-21,CVP,0,0.00,3400
2020-01-16,CVP,0,0.00,8341
2002-03-11,SWP,3,13.00,8039
2015-05-30,SWP,0,0.00,1790
2015-01-26,CVP,0,0.00,1736
2016-03-31,CVP,0,0.00,3908
2009-04-30,CVP,0,0.00,1696
2000-04-03,SWP,6,27.70,9693
2003-09-26,SWP,0,0.00,11588
2007-01-03,CVP,12,7.81,8563
2002-04-25,SWP,0,0.00,1189
2017-11-23,CVP,0,0.00,8383
2009-08-21,CVP,0,0.00,7945
2015-08-27,SWP,NS,0.00,0
2004-06-20,CVP,0,0.00,8648
2011-10-05,CVP,0,0.00,7946
2014-06-08,CVP,NS,0.00,0
1998-01-14,CVP,0,0.00,7729
2004-11-06,CVP,0,0.00,8552
2015-11-28,CVP,0,0.00,1586
2020-03-03,SWP,0,0.00,3703
1998-04-07,CVP,0,0.00,2716
1999-08-07,CVP,0,0.00,8717
2015-03-02,CVP,0,0.00,3068
1996-02-02,CVP,12,7.81,8594
2014-03-17,SWP,2,8.87,4053
2006-10-25,CVP,0,0.00,8673
2007-10-07,CVP,0,0.00,8618
2009-08-16,SWP,0,0.00,8079
2006-05-30,SWP,0,0.00,2800
1998-05-09,CVP,0,0.00,3806
1993-12-24,CVP,0,0.00,8209
2014-09-06,CVP,0,0.00,1216
2013-11-01,SWP,0,0.00,2920
2007-11-26,SWP,0,0.00,5699
2016-02-26,CVP,0,0.00,6737
1996-02-08,CVP,12,7.81,8600
2002-01-06,SWP,0,0.00,3013
2017-03-22,CVP,0,0.00,7389
2000-07-09,CVP,0,0.00,8618
1998-02-10,CVP,0,0.00,7161
2012-05-09,SWP,0,0.00,1365
2003-03-13,CVP,48,31.23,8732
2016-07-20,SWP,0,0.00,2588
2015-08-13,CVP,0,0.00,603
2010-06-28,CVP,0,0.00,5245
2006-08-26,SWP,0,0.00,14073
2000-05-22,CVP,0,0.00,1707
2017-01-08,CVP,0,0.00,7992
2019-01-09,CVP,0,0.00,6885
2021-06-26,SWP,NS,0.00,0
2001-02-15,CVP,96,69.17,6473
2006-03-06,CVP,0,0.00,8462
2006-07-06,SWP,0,0.00,12574
2007-11-09,CVP,0,0.00,7010
2001-06-21,CVP,0,0.00,5322
2012-06-01,SWP,0,0.00,3115
2014-08-01,SWP,0,0.00,2402
2019-03-01,SWP,4,17.54,6788
1999-05-05,CVP,0,0.00,5110
2003-04-14,CVP,0,0.00,6763
2001-01-26,SWP,24,103.57,15970
1995-05-12,CVP,0,0.00,5351
2007-09-05,SWP,0,0.00,11708
2016-09-08,CVP,0,0.00,8371
1993-11-23,SWP,0,0.00,11932
2022-06-27,CVP,0,0.00,1828
2016-02-22,SWP,0,0.00,4859
2006-08-18,CVP,0,0.00,8811
2004-11-24,SWP,0,0.00,4680
2000-01-18,CVP,0,0.00,1827
2017-12-02,SWP,0,0.00,12800
1994-06-23,SWP,0,0.00,735
2019-10-01,SWP,0,0.00,12547
1996-05-30,CVP,0,0.00,8530
2015-11-24,SWP,0,0.00,467
2016-07-21,CVP,0,0.00,1579
1994-09-20,CVP,0,0.00,6069
2017-03-11,CVP,0,0.00,7435
2013-11-26,CVP,0,0.00,1951
1994-03-04,CVP,12,10.56,5382
2006-09-21,CVP,0,0.00,8736
1993-11-28,SWP,0,0.00,6000
2006-09-21,SWP,0,0.00,13860
2010-12-09,CVP,4,2.33,8202
1996-05-22,SWP,0,0.00,8243
2019-12-06,CVP,0,0.00,6890
1995-05-30,SWP,0,0.00,4673
1998-04-26,CVP,0,0.00,3800
2015-07-22,CVP,0,0.00,605
2001-06-21,SWP,NS,0.00,0
1996-11-06,CVP,0,0.00,8323
2004-01-29,CVP,0,0.00,8629
2015-07-13,SWP,0,0.00,560
2010-08-10,CVP,0,0.00,8202
2018-05-15,SWP,1,4.33,2680
2013-04-13,CVP,NS,0.00,0
2016-03-23,SWP,0,0.00,5341
2002-05-09,CVP,0,0.00,1833
1996-11-30,SWP,0,0.00,12172
2001-02-21,CVP,24,17.29,6483
2014-01-15,SWP,0,0.00,2949
1997-10-24,SWP,0,0.00,3951
2005-12-24,SWP,0,0.00,15027
2005-11-18,CVP,0,0.00,8747
1996-08-21,CVP,0,0.00,8860
2002-12-18,SWP,0,0.00,14116
2012-06-23,SWP,0,0.00,3079
2008-03-30,CVP,8,7.77,1939
2018-09-07,SWP,0,0.00,11670
1998-08-24,CVP,0,0.00,8395
2014-04-14,SWP,0,0.00,744
1999-07-20,SWP,0,0.00,12947
2014-07-16,CVP,NS,0.00,0
2008-01-25,CVP,0,0.00,7310
1993-11-07,CVP,0,0.00,8453
2000-05-17,SWP,0,0.00,2836
2002-07-17,CVP,0,0.00,8475
1995-07-27,CVP,0,0.00,9006
2008-09-17,SWP,0,0.00,1182
2007-12-02,SWP,0,0.00,4742
2005-03-09,CVP,0,0.00,8683
2003-10-16,CVP,0,0.00,8699
2011-11-26,SWP,0,0.00,2983
2019-11-10,CVP,0,0.00,1737
1993-11-11,SWP,0,0.00,5609
1994-09-09,SWP,0,0.00,12465
2004-11-11,SWP,0,0.00,7037
2010-01-09,SWP,0,0.00,6654
2004-11-27,SWP,0,0.00,3035
1999-01-13,SWP,0,0.00,402
2003-05-18,SWP,0,0.00,3493
2019-12-25,SWP,0,0.00,15034
2020-05-29,CVP,0,0.00,1791
2003-09-23,SWP,0,0.00,13719
2022-05-02,SWP,0,0.00,1031
2006-12-09,SWP,0,0.00,9898
2008-11-30,CVP,0,0.00,2023
2005-03-05,CVP,0,0.00,8615
2013-09-12,CVP,0,0.00,6743
1997-10-16,SWP,0,0.00,10120
2017-02-27,SWP,0,0.00,8221
2019-10-03,SWP,0,0.00,9910
2016-01-02,SWP,0,0.00,2989
2020-12-03,CVP,0,0.00,1923
2020-10-04,CVP,0,0.00,8524
2021-09-17,CVP,0,0.00,5051
2003-05-24,CVP,0,0.00,3355
2020-04-05,CVP,0,0.00,6934
2008-03-11,CVP,15.8,13.86,4088
2015-08-03,CVP,0,0.00,606
1993-12-10,CVP,0,0.00,7955
2020-03-05,SWP,0,0.00,1250
2004-07-11,CVP,0,0.00,8653
2017-07-31,SWP,0,0.00,15099
2020-01-05,SWP,0,0.00,4095
2021-06-05,CVP,0,0.00,1588
1997-01-08,CVP,0,0.00,7767
2022-05-15,CVP,0,0.00,1799
2006-01-28,CVP,0,0.00,7665
2003-04-10,SWP,0,0.00,10090
2002-01-05,SWP,0,0.00,3693
2016-01-24,CVP,0,0.00,4977
1996-07-26,CVP,0,0.00,8897
2004-03-17,SWP,12,52.48,12828
2011-06-06,SWP,0,0.00,11776
2002-02-13,CVP,0,0.00,6831
2011-08-24,SWP,0,0.00,12701
2011-08-25,CVP,0,0.00,8301
2006-12-24,SWP,0,0.00,15183
2021-03-07,SWP,0,0.00,1046
2009-03-21,SWP,0,0.00,6979
2003-03-29,SWP,9,38.59,11986
2014-05-12,SWP,0,0.00,241
2019-03-06,SWP,4,17.41,9139
2002-01-05,CVP,0,0.00,8135
2008-04-27,SWP,0,0.00,1336
2014-10-09,CVP,0,0.00,503
2010-05-13,CVP,0,0.00,1636
2004-02-05,SWP,0,0.00,11734
2006-08-28,SWP,0,0.00,15124
2013-07-09,SWP,0,0.00,11840
2014-08-17,SWP,0,0.00,3586
2004-08-04,SWP,0,0.00,14696
2002-11-25,CVP,0,0.00,8386
2013-08-08,CVP,0,0.00,6983
2003-08-21,CVP,0,0.00,8702
2014-05-15,CVP,0,0.00,1987
2006-03-23,CVP,0,0.00,2314
1999-06-17,CVP,0,0.00,5488
2004-11-01,CVP,0,0.00,8649
2001-06-22,SWP,NS,0.00,0
2018-09-23,CVP,0,0.00,8424
2020-06-20,CVP,0,0.00,6950
2006-03-26,SWP,27,123.63,6052
2008-02-20,SWP,2,8.58,6891
1997-11-05,SWP,0,0.00,6412
1999-04-27,SWP,0,0.00,4321
1998-12-05,SWP,0,0.00,3878
2012-03-02,CVP,5,4.85,2479
1997-06-09,SWP,0,0.00,1433
2002-12-02,SWP,0,0.00,3845
2003-03-07,SWP,6,26.26,14155
2003-03-01,SWP,54,227.31,15065
1998-12-06,SWP,0,0.00,3854
2004-12-31,CVP,0,0.00,8345
2004-10-05,CVP,0,0.00,8585
2001-09-16,SWP,0,0.00,7868
2008-01-22,CVP,0,0.00,5738
2003-07-04,SWP,0,0.00,13081
2005-06-13,CVP,0,0.00,8690
2019-12-06,SWP,0,0.00,12849
1997-09-19,SWP,0,0.00,12148
2013-07-21,SWP,0,0.00,8792
1994-06-30,SWP,0,0.00,746
2021-03-11,CVP,0,0.00,1640
2000-01-10,CVP,0,0.00,8161
2019-08-05,SWP,0,0.00,12649
2021-03-06,SWP,NS,0.00,0
2020-05-07,SWP,0,0.00,1214
2011-05-24,SWP,0,0.00,2968
1997-05-14,SWP,0,0.00,1990
2022-05-10,SWP,0,0.00,603
2015-09-28,CVP,0,0.00,1601
2002-07-26,SWP,0,0.00,13833
2005-10-11,CVP,0,0.00,8794
2019-01-05,SWP,0,0.00,4015
1998-11-16,SWP,0,0.00,1755
1998-09-08,SWP,0,0.00,6121
2018-09-29,CVP,0,0.00,5637
2005-01-26,SWP,6,25.68,14923
2018-09-11,SWP,0,0.00,12147
2003-02-10,SWP,0,0.00,14515
2013-04-10,SWP,0,0.00,2984
2018-08-25,SWP,0,0.00,11127
2011-09-19,CVP,0,0.00,8204
1995-08-09,SWP,0,0.00,10411
2005-12-25,CVP,0,0.00,8588
2006-04-12,CVP,0,0.00,1723
1998-06-06,SWP,0,0.00,3848
1998-09-02,CVP,0,0.00,8918
2000-08-17,SWP,0,0.00,13500
2001-12-14,CVP,12,7.81,8098
1998-09-16,CVP,0,0.00,9193
2018-11-10,CVP,0,0.00,5143
2011-08-15,SWP,0,0.00,14015
2019-07-12,CVP,0,0.00,8534
2005-12-13,SWP,0,0.00,12092
2003-04-17,CVP,0,0.00,1704
2021-01-06,SWP,0,0.00,5115
2005-05-08,CVP,0,0.00,1809
2010-11-21,SWP,0,0.00,8904
2019-02-02,SWP,0,0.00,4478
2006-06-06,CVP,0,0.00,8521
2010-02-11,CVP,20,14.13,7320
2020-03-24,SWP,0,0.00,4056
2005-06-12,SWP,0,0.00,13502
2013-01-14,SWP,0,0.00,4956
1997-08-19,CVP,0,0.00,8793
1999-02-11,SWP,0,0.00,3181
2006-06-12,SWP,0,0.00,4795
2019-10-30,CVP,0,0.00,1602
2006-04-20,CVP,NS,0.00,0
2001-10-15,CVP,0,0.00,8425
2018-08-06,SWP,0,0.00,9176
1999-05-01,SWP,0,0.00,2977
2003-07-29,SWP,0,0.00,11552
2022-03-03,CVP,0,0.00,1728
2013-05-18,CVP,0,0.00,1603
2021-03-26,CVP,0,0.00,1640
2015-06-19,CVP,0,0.00,1000
1996-12-22,SWP,0,0.00,4995
2019-06-07,CVP,0,0.00,8677
2004-09-14,CVP,0,0.00,8615
2007-07-04,SWP,0,0.00,11570
2019-12-14,CVP,0,0.00,8062
2004-11-19,SWP,0,0.00,6680
2014-09-26,SWP,0,0.00,5185
2003-09-25,CVP,0,0.00,8751
2004-08-30,CVP,0,0.00,8635
2003-05-11,SWP,0,0.00,3734
2002-09-25,SWP,0,0.00,5550
2009-01-05,SWP,0,0.00,4345
2011-12-21,SWP,0,0.00,8161
2007-10-22,CVP,0,0.00,8348
2005-03-30,CVP,0,0.00,3900
2007-02-23,CVP,36,23.42,8608
2013-03-10,CVP,4,3.19,5081
2001-02-16,SWP,83,358.32,8850
1995-12-10,CVP,0,0.00,8566
1997-01-11,SWP,0,0.00,1658
2002-04-14,SWP,6,27.21,8845
2007-04-09,SWP,0,0.00,4282
1994-07-05,SWP,0,0.00,233
2003-08-03,CVP,0,0.00,8487
2004-11-13,SWP,0,0.00,8856
2014-02-23,SWP,0,0.00,744
2015-01-18,SWP,0,0.00,6672
2019-01-06,CVP,0,0.00,6982
2013-05-07,SWP,NS,0.00,0
2021-01-27,SWP,0,0.00,2939
2006-11-21,CVP,0,0.00,7788
2000-03-01,SWP,0,0.00,11461
1994-01-15,CVP,0,0.00,1920
1999-08-06,SWP,0,0.00,13485
2007-10-21,SWP,0,0.00,6085
2022-01-26,CVP,0,0.00,7705
2016-02-03,CVP,0,0.00,3183
2006-02-26,CVP,12,7.81,8475
2013-02-14,SWP,0,0.00,2973
2008-12-14,CVP,0,0.00,2018
2022-07-17,SWP,0,0.00,1047
2020-12-13,SWP,0,0.00,1261
1995-01-16,SWP,54,236.28,15813
2010-11-30,SWP,0,0.00,11384
2003-10-30,SWP,0,0.00,1160
2005-07-04,CVP,0,0.00,8661
1999-07-29,CVP,0,0.00,8822
2005-11-25,SWP,0,0.00,7872
2002-12-25,SWP,93,400.48,14932
2019-12-03,SWP,0,0.00,11728
2013-07-12,CVP,0,0.00,7318
2014-05-14,CVP,0,0.00,1984
2003-08-01,CVP,0,0.00,8081
2002-03-05,CVP,36,22.59,8280
2003-05-25,CVP,0,0.00,3356
1996-02-14,SWP,0,0.00,8169
1995-06-28,CVP,0,0.00,8820
1997-02-06,SWP,0,0.00,2270
1994-08-05,CVP,0,0.00,4066
2001-08-05,SWP,0,0.00,9534
2000-10-23,CVP,0,0.00,8365
2015-03-23,CVP,0,0.00,1972
2009-03-30,CVP,0,0.00,5448
2012-04-16,CVP,0,0.00,3166
2009-02-05,SWP,0,0.00,2003
1998-09-04,SWP,0,0.00,7969
2002-10-31,CVP,0,0.00,4161
2009-05-04,SWP,0,0.00,2136
2012-09-11,CVP,0,0.00,8649
1996-07-31,SWP,0,0.00,12467
2009-08-30,SWP,0,0.00,8205
2005-08-27,SWP,0,0.00,13984
2021-09-13,SWP,0,0.00,747
